help;Name;voivod 98;type;patronizium;laufzeit;signatur;scans_org;link;lat;lon;Woiwod2026;Relevanz Ditt;scans;Mehrfach
Biały Kamień_wałbrzyskie;Biały Kamień;wałbrzyskie;urząd stanu cywilnego;;1874-1944;82/1727/0;17246;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90334#;50.7808218;16.2485847;Dolnośląskie;1;17246;1
Bibiela_katowickie;Bibiela;katowickie;urząd stanu cywilnego;;1874-1925;12/2524/0;1542;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/142790#;50.5043248;19.0105619;Śląskie, Małopolskie,  Opolskie;1;1542;1
Biecz_zielonogórskie;Biecz;zielonogórskie;urząd stanu cywilnego;;1946-1969 [1972];89/2668/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/160496#;51.8062358;14.8320065;Lubuskie,  Dolnośląskie;1;0;1
Bieczyno_szczecińskie;Bieczyno;szczecińskie;urząd stanu cywilnego;;1874-1938;65/596/0;5348;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69029#;54.10475;15.35402;Zachodniopomorskie,  Lubuskie;1;5348;1
Biedrusko_poznańskie;Biedrusko;poznańskie;urząd stanu cywilnego;;1874-1930;53/1827/0;1402;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16931#;52.5432315;16.9448753;Wielkopolskie;1;1402;1
Biedrzychowice Dolne_zielonogórskie;Biedrzychowice Dolne;zielonogórskie;urząd stanu cywilnego;;1874-1938;89/233/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63319#;51.7403791;15.1348241;Lubuskie,  Dolnośląskie;1;0;1
Biedrzychowice_jeleniogórskie;Biedrzychowice;jeleniogórskie;urząd stanu cywilnego;;1874 - 1936;86/8/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/84230#;51.041015;15.3794187;Dolnośląskie;1;0;1
Biedrzychowice_opolskie;Biedrzychowice;opolskie;urząd stanu cywilnego;;1874-1943;45/1041/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45531#;50.3371745;17.9396712;Opolskie;1;0;1
Biedrzychowice_opolskie;Biedrzychowice;opolskie;urząd stanu cywilnego;;1946-1959;45/3679/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/120305#;50.3371745;17.9386712;Opolskie;1;0;2
Biedrzychowice_zielonogórskie;Biedrzychowice;zielonogórskie;urząd stanu cywilnego;;1874-1938;89/233/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63319#;51.7403791;15.1348241;Lubuskie,  Dolnośląskie;1;0;1
Bielawa_wałbrzyskie;Bielawa;wałbrzyskie;urząd stanu cywilnego;;1874-1945 [1946];82/1603/0;32691;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90210#;50.6841718;16.6108259;Dolnośląskie;1;32691;1
Bielawy_toruńskie;Bielawy;toruńskie;urząd stanu cywilnego;;1936-1939;69/1921/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/143557#;52.5668309;18.8693281;Kujawsko-Pomorskie;1;0;1
Bielawy_zielonogórskie;Bielawy;zielonogórskie;urząd stanu cywilnego;;1874-1938;89/209/0;3543;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63295#;51.7727778;15.91888;Lubuskie,  Dolnośląskie;1;3543;1
Bielczyny_toruńskie;Bielczyny;toruńskie;urząd stanu cywilnego;;1874-1921;69/1104/0;5720;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103358#;53.2108295;18.5734824;Kujawsko-Pomorskie;1;5720;1
Bielice_opolskie;Bielice;opolskie;urząd stanu cywilnego;;1874-1920, 1931-1944;45/832/0;3272;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45324#;50.5570251;17.4933496;Opolskie;1;3272;1
Bielice_opolskie;Bielice;opolskie;urząd stanu cywilnego;;1874-1938;45/930/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45421#;50.5570251;17.4923496;Opolskie;1;0;2
Bielikowo_szczecińskie;Bielikowo;szczecińskie;urząd stanu cywilnego;;;kein Bestand;0;0;53.9905;15.31367;Zachodniopomorskie,  Lubuskie;1;-1;1
Bielsko_bielskie;Bielsko;bielskie;urząd stanu cywilnego;;1587-1945;13.08.2000;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/133058#;49.822118;19.0438936;Śląskie, Małopolskie;1;0;1
Bielszowice_katowickie;Bielszowice;katowickie;urząd stanu cywilnego;;1874-1941;12/2452/0;25565;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/142718#;50.2688547;18.826273;Śląskie, Małopolskie,  Opolskie;1;25565;1
Bieniów_zielonogórskie;Bieniów;zielonogórskie;urząd stanu cywilnego;;1876-1932;89/210/0;2785;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63296#;51.7186585;15.1763648;Dolnośląskie;1;2785;1
Bieniowice_legnickie;Bieniowice;legnickie;urząd stanu cywilnego;;1874 - 1945;85/545/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87637#;51.2585028;16.2547984;Lubuskie,  Dolnośląskie;1;0;1
Bieńkowice_katowickie;Bieńkowice;katowickie;urząd stanu cywilnego;;1874-1907;18/439/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/132447#;50.0227883;18.2130793;Śląskie, Małopolskie,  Opolskie;1;0;1
Bierawa_opolskie;Bierawa;opolskie;urząd stanu cywilnego;;1945-1973;45/3618/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/80931#;50.2810555;18.2414545;Opolskie;1;0;1
Bierawa_opolskie;Bierawa;opolskie;urząd stanu cywilnego;;1874-1941, 1944 [1959,1966-2019];45/890/0;4529;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45381#;50.2810555;18.2404545;Opolskie;1;4529;2
Bierdzany_opolskie;Bierdzany;opolskie;urząd stanu cywilnego;;1874-1940;45/988/0;4506;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45479#;50.816391;18.155362;Opolskie;1;4506;1
Biernacice_wałbrzyskie;Biernacice;wałbrzyskie;urząd stanu cywilnego;;1874-1940;82/1511/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90118#;50.5684349;17.0119622;Dolnośląskie;1;0;1
Biertułtowy_katowickie;Biertułtowy;katowickie;urząd stanu cywilnego;;1903-1932;14/444/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/125755#;50.049461;18.4737181;Śląskie, Małopolskie,  Opolskie;1;0;1
Bierzgłowo_toruńskie;Bierzgłowo;toruńskie;urząd stanu cywilnego;;1874-1935;69/1105/0;9949;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103359#;53.1313;18.44955;Kujawsko-Pomorskie;1;9949;1
Biestrzykowice_opolskie;Biestrzykowice;opolskie;urząd stanu cywilnego;;;kein Bestand;0;0;50.9899667;17.7538708;Opolskie;1;-1;1
Bieszków_zielonogórskie;Bieszków;zielonogórskie;urząd stanu cywilnego;;1874-1937;89/212/0;1248;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63298#;51.7400837;15.0732986;Lubuskie,  Dolnośląskie;1;1248;1
Biezdrowo_pilskie;Biezdrowo;pilskie;urząd stanu cywilnego;;1874 - 1935;55/613/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23768#;52.6881691;16.3053663;Wielkopolskie, Zachodniopomorskie;1;0;1
Biskupice_częstochowskie;Biskupice;częstochowskie;urząd stanu cywilnego;;1874-1935;8/209/0;4113;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/65978#;50.4710157;19.6421328;Śląskie, Opolskie, Łódzkie, Świętokrzyskie;1;4113;1
Biskupice_opolskie;Biskupice;opolskie;urząd stanu cywilnego;;1874-1938;45/856/0;3629;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45348#;51.0815282;18.1903612;Opolskie;1;3629;1
Biskupiec_toruńskie;Biskupiec;toruńskie;urząd stanu cywilnego;obwód wiejski;1891-1899,1901,1904,1908-1911;42/1855/0;3055;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/117152#;52.6538318;17.6331262;Kujawsko-Pomorskie;1;3055;1
Biskupiec_toruńskie;Biskupiec;toruńskie;urząd stanu cywilnego;;1874-1875;42/2044/0;262;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/117341#;52.6538318;17.6321262;Kujawsko-Pomorskie;1;262;2
Biskupiec_toruńskie;Biskupiec;toruńskie;urząd stanu cywilnego;;1876-1901, 1906, 1908-1911;42/854/0;5398;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/115992#;52.6538318;17.6311262;Kujawsko-Pomorskie;1;5398;3
Biskupin_legnickie;Biskupin;legnickie;urząd stanu cywilnego;;1874 - 1936;85/546/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87638#;51.32083;15.8488;Dolnośląskie;1;0;1
Biskupów_opolskie;Biskupów;opolskie;urząd stanu cywilnego;;1955-1959;45/3842/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/162743#;50.3735873;17.2977345;Opolskie;1;0;1
Biskupów_opolskie;Biskupów;opolskie;urząd stanu cywilnego;;1877-1908, 1933-1939, 1941-1943;45/956/0;795;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45447#;50.3735873;17.2967345;Opolskie;1;795;2
Blachownia Śląska_opolskie;Blachownia Śląska;opolskie;urząd stanu cywilnego;;1882-1944;45/891/0;2574;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45382#;50.3535805;18.2569561;Opolskie;1;2574;1
Błażejowice_opolskie;Błażejowice;opolskie;urząd stanu cywilnego;;1955-1959;45/3680/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/120306#;50.20194;18.18524;Lubuskie, Zachodniopomorskie;1;0;1
Błażkowa_jeleniogórskie;Błażkowa;jeleniogórskie;urząd stanu cywilnego;;1874 - 1938;83/456/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86652#;50.7356742;15.9824678;Mazowieckie;0;0;1
Błędowo_toruńskie;Błędowo;toruńskie;urząd stanu cywilnego;;[1933-1935] 1937, [1942, 2003];69/1943/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/159884#;52.4414619;19.1136447;Świętokrzyskie, Mazowieckie,  Łódzkie;0;0;1
Bledzew_gorzowskie;Bledzew;gorzowskie;urząd stanu cywilnego;;1874-1941;66/473/0;6646;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35921#;52.5175796;15.412957;Śląskie, Małopolskie,  Opolskie;1;6646;1
Bliszczyce_opolskie;Bliszczyce;opolskie;urząd stanu cywilnego;;1874-1925;45/792/0;2106;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45284#;50.0816;17.75368;Dolnośląskie;1;2106;1
Blizno_toruńskie;Blizno;toruńskie;urząd stanu cywilnego;;1874-1925;69/1131/0;4027;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103385#;53.3805855;19.0771387;Pomorskie;0;4027;1
Błotno_szczecińskie;Błotno;szczecińskie;urząd stanu cywilnego;;1876-1912;65/597/0;4676;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69030#;53.7518416;15.0173834;Opolskie;1;4676;1
Bluszczów_katowickie;Bluszczów;katowickie;urząd stanu cywilnego;;1874-1945;14/404/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/125719#;49.9870892;18.3309215;Zachodniopomorskie,  Lubuskie;1;0;1
Bnin_poznańskie;Bnin;poznańskie;urząd stanu cywilnego;;1874-1939;53/1828/0;7482;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16932#;52.2315204;17.0948465;Wielkopolskie;1;7482;1
Bobolice_wałbrzyskie;Bobolice;wałbrzyskie;urząd stanu cywilnego;;1874-1938;82/1693/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90300#;50.6227916;16.8573632;Dolnośląskie;1;0;1
Boboluszki_opolskie;Boboluszki;opolskie;urząd stanu cywilnego;;1874-1944;45/793/0;4558;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45285#;50.023891;17.794857;Opolskie;1;4558;1
Boboszów_wałbrzyskie;Boboszów;wałbrzyskie;urząd stanu cywilnego;;1876-1938;82/1514/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90121#;50.107257;16.6946357;Dolnośląskie;1;0;1
Bobrówko_gorzowskie;Bobrówko;gorzowskie;urząd stanu cywilnego;;1941-1944;66/1201/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/170038#;52.9530694;15.4519089;Kujawsko-Pomorskie,  Wielkopolskie;1;0;1
Bobrowniki_włocławskie;Bobrowniki;włocławskie;urząd stanu cywilnego;;1801-1923;71/181/0;4334;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/104452#;52.7792249;18.9535437;Pomorskie, Zachodniopomorskie;0;4334;1
Bobrowniki_zielonogórskie;Bobrowniki;zielonogórskie;urząd stanu cywilnego;;1882-1938;89/206/0;3043;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63292#;51.8643953;15.7313175;Lubelskie;0;3043;1
Bobrowo_toruńskie;Bobrowo;toruńskie;urząd stanu cywilnego;;1874-1933 [1987, 1996];69/1106/0;2652;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103360#;53.289117;19.2723496;Lubuskie, Zachodniopomorskie;1;2652;1
Boczów_zielonogórskie;Boczów;zielonogórskie;urząd stanu cywilnego;;1874-1880;66/489/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35937#;52.32158;14.93899;Lubuskie,  Dolnośląskie;1;0;1
Boczów_zielonogórskie;Boczów;zielonogórskie;urząd stanu cywilnego;;1946-1954;89/2974/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/170066#;52.32158;14.93799;Lubuskie,  Dolnośląskie;1;0;2
Boczów_zielonogórskie;Boczów;zielonogórskie;urząd stanu cywilnego;;1883-1935;89/711/0;158;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63895#;52.32158;14.93699;Lubuskie,  Dolnośląskie;1;158;3
Bodzanów_opolskie;Bodzanów;opolskie;urząd stanu cywilnego;;1955-1959;45/3843/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/162744#;50.3366022;17.3829717;Mazowieckie;0;0;1
Bodzanów_opolskie;Bodzanów;opolskie;urząd stanu cywilnego;;1874-1939, 1942;45/962/0;4803;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45453#;50.3366022;17.3819717;Opolskie;1;4803;2
Bodzanowice_częstochowskie;Bodzanowice;częstochowskie;urząd stanu cywilnego;;1874-1922 [1923-1995];8/210/0;7747;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/25771#;50.9122655;18.6266299;Opolskie;1;7747;1
Bodzęcin_szczecińskie;Bodzęcin;szczecińskie;urząd stanu cywilnego;;1874-1936;65/598/0;1987;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69031#;53.63787;14.92753;Świętokrzyskie, Mazowieckie,  Łódzkie;0;1987;1
Bogacica_opolskie;Bogacica;opolskie;urząd stanu cywilnego;;[1843] 1874-1943 [2020];45/973/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45464#;50.9679707;18.1350435;Opolskie;1;0;1
Bogaczów_zielonogórskie;Bogaczów;zielonogórskie;urząd stanu cywilnego;;1874-1938;89/308/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63394#;51.8495976;15.2594072;Lubuskie,  Dolnośląskie;1;0;1
Bogatynia_jeleniogórskie;Bogatynia;jeleniogórskie;urząd stanu cywilnego;;1876 - 1943;86/192/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/84454#;50.9077147;14.9529185;Dolnośląskie;1;0;1
Bogdanki_toruńskie;Bogdanki;toruńskie;urząd stanu cywilnego;;1874-1935;69/1107/0;6253;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103361#;53.4925011;19.0879787;Kujawsko-Pomorskie;1;6253;1
Bogdanów_wrocławskie;Bogdanów;wrocławskie;urząd stanu cywilnego;;1876-1942;82/1395/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90003#;51.0081299;16.5733592;Opolskie;1;0;1
Bogdanowice_opolskie;Bogdanowice;opolskie;urząd stanu cywilnego;;1874-1938;45/789/0;3597;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45281#;50.1653277;17.8308902;Dolnośląskie;1;3597;1
Bogdaszowice_wrocławskie;Bogdaszowice;wrocławskie;urząd stanu cywilnego;;1883-1943;82/1403/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90011#;51.085896;16.78249;Dolnośląskie;1;0;1
Bogdaszowice_wrocławskie;Bogdaszowice;wrocławskie;urząd stanu cywilnego;;1883-1943;82/1403/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90011#;51.085896;16.78149;Dolnośląskie;1;0;2
Boguchwałów_opolskie;Boguchwałów;opolskie;urząd stanu cywilnego;;1874-1944;45/803/0;2654;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45295#;50.1456665;17.9072644;Opolskie;1;2654;1
Boguszów_wałbrzyskie;Boguszów;wałbrzyskie;urząd stanu cywilnego;;1874-1936;82/1553/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90160#;50.7566795;16.2033895;Śląskie, Małopolskie,  Opolskie;1;0;1
Boguszowice_katowickie;Boguszowice;katowickie;urząd stanu cywilnego;;1939-1942;18/580/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/171797#;50.0649867;18.5990429;Dolnośląskie;1;0;1
Boguszyniec_gorzowskie;Boguszyniec;gorzowskie;urząd stanu cywilnego;;1874-1938;66/404/0;212;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35852#;52.639998;14.9816045;Lubuskie, Zachodniopomorskie;1;212;1
Boguszyny_gorzowskie;Boguszyny;gorzowskie;urząd stanu cywilnego;;1874-1875;65/1029/0;35;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69425#;53.0851905;15.3514929;Lubuskie, Zachodniopomorskie;1;35;1
Bojanów_katowickie;Bojanów;katowickie;urząd stanu cywilnego;;1928-1938;18/529/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/161136#;50.0309216;18.1603881;Wielkopolskie, Dolnośląskie;1;0;1
Bojanowo_leszczyńskie;Bojanowo;leszczyńskie;urząd stanu cywilnego;;1874-1941;34/253/0;24485;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/27141#;51.7070018;16.7477692;Śląskie, Małopolskie,  Opolskie;1;24485;1
Bojków_katowickie;Bojków;katowickie;urząd stanu cywilnego;;1874-1935;15/372/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/143532#;50.2527961;18.6799499;Śląskie, Małopolskie,  Opolskie;1;0;1
Bolesławice_szczecińskie;Bolesławice;szczecińskie;urząd stanu cywilnego;;1874-1937;65/655/0;1322;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69088#;53.5644784;14.678987;Zachodniopomorskie,  Lubuskie;1;1322;1
Bolesławice_wałbrzyskie;Bolesławice;wałbrzyskie;urząd stanu cywilnego;;1878-1935;82/1518/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90125#;51.2790594;15.5491792;Dolnośląskie;1;0;1
Bolesławice_wałbrzyskie;Bolesławice;wałbrzyskie;urząd stanu cywilnego;;1955 - 1959;84/1538/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/163893#;51.2790594;15.5481792;Dolnośląskie;1;0;2
Bolesławów_wałbrzyskie;Bolesławów;wałbrzyskie;urząd stanu cywilnego;;1874-1932;82/1730/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90337#;50.2591;16.8888099;Pomorskie;0;0;1
Boleszkowice_gorzowskie;Boleszkowice;gorzowskie;urząd stanu cywilnego;;1876-1944;66/290/0;1288;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35738#;52.7259036;14.5671557;Lubuskie, Zachodniopomorskie;1;1288;1
Bolewice_gorzowskie;Bolewice;gorzowskie;urząd stanu cywilnego;;1874-1935;53/1829/0;6561;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16933#;53.05857;15.33262;Lubuskie, Zachodniopomorskie;1;6561;1
Bolków_jeleniogórskie;Bolków;jeleniogórskie;urząd stanu cywilnego;;[1831 - 1842] 1874 - 1943;85/671/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87763#;50.9220033;16.099499;Dolnośląskie;1;0;1
Boniewo_włocławskie;Boniewo;włocławskie;urząd stanu cywilnego;;"1679-1825; 1868-1923";71/182/0;2264;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/104453#;52.46575;18.88441;Mazowieckie;0;2264;1
Bonin_szczecińskie;Bonin;szczecińskie;urząd stanu cywilnego;;1874-1937;65/599/0;2715;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69032#;53.19553;15.35378;Lubelskie;0;2715;1
Boossen_Frankfurt an der Oder;Boossen;Frankfurt an der Oder;urząd stanu cywilnego;;1891-1910;66/671/0;390;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/36119#;52.3708764;14.4738245;Deutschland;1;390;1
Borek_gorzowskie;Borek;gorzowskie;urząd stanu cywilnego;;1875-1938;66/876/0;452;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/36330#;52.6902038;15.3851581;Lubuskie, Zachodniopomorskie;1;452;1
Borek_wałbrzyskie;Borek;wałbrzyskie;urząd stanu cywilnego;;1874-1937;82/1720/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90327#;51.5092396;16.9041308;Dolnośląskie;1;0;1
Borki Wielkie_częstochowskie;Borki Wielkie;częstochowskie;urząd stanu cywilnego;;1874-1942 [1943 -2005];8/211/0;3914;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/65979#;50.8641745;18.5638853;Śląskie, Opolskie, Łódzkie, Świętokrzyskie;1;3914;1
Borkowice_opolskie;Borkowice;opolskie;urząd stanu cywilnego;;1883-1944 [2012];45/974/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45465#;50.9417761;18.1521235;Opolskie;1;0;1
Borkowo Wielkie_szczecińskie;Borkowo Wielkie;szczecińskie;urząd stanu cywilnego;;1874-1937;65/600/0;3509;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69033#;53.6433113;15.448624;Zachodniopomorskie,  Lubuskie;1;3509;1
Boronów_częstochowskie;Boronów;częstochowskie;urząd stanu cywilnego;;1874-1924 [1925-1942];8/212/0;6108;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/25755#;50.6738627;18.9028311;Śląskie, Opolskie, Łódzkie, Świętokrzyskie;1;6108;1
Borowina_zielonogórskie;Borowina;zielonogórskie;urząd stanu cywilnego;;1875-1936;89/154/0;811;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63213#;51.6347222;15.5845556;Lubuskie,  Dolnośląskie;1;811;1
Borowina_zielonogórskie;Borowina;zielonogórskie;urząd stanu cywilnego;;1948-1955;89/2807/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/163236#;51.6347222;15.5835556;Lubuskie,  Dolnośląskie;1;0;2
Borucin_katowickie;Borucin;katowickie;urząd stanu cywilnego;;1874-1925;18/425/0;2128;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/132433#;50.0095386;18.1567848;Śląskie, Małopolskie,  Opolskie;1;2128;1
Boruja Kościelna_poznańskie;Boruja Kościelna;poznańskie;urząd stanu cywilnego;;1874-1935;53/1830/0;5289;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16934#;52.2682758;16.131627;Wielkopolskie;1;5289;1
Boruszyn_pilskie;Boruszyn;pilskie;urząd stanu cywilnego;;1878 - 1934;55/568/0;6901;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23406#;52.7706311;16.6382153;Wielkopolskie, Zachodniopomorskie;1;6901;1
Borzęciczki_leszczyńskie;Borzęciczki;leszczyńskie;urząd stanu cywilnego;;1874-1900;34/408/0;7030;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/27354#;51.8491528;17.3442831;Wielkopolskie, Dolnośląskie;1;7030;1
Borzykowo_poznańskie;Borzykowo;poznańskie;urząd stanu cywilnego;;1874-1942;53/1831/0;7170;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16935#;52.19812;17.65928;Wielkopolskie;1;7170;1
Bożków_wałbrzyskie;Bożków;wałbrzyskie;urząd stanu cywilnego;;1874-1940;82/1527/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90134#;50.5136569;16.5752286;Dolnośląskie;1;0;1
Bożnów_zielonogórskie;Bożnów;zielonogórskie;urząd stanu cywilnego;;1874-1938;89/225/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63311#;51.6122328;15.3598611;Dolnośląskie;1;0;1
Bożnów_zielonogórskie;Bożnów;zielonogórskie;urząd stanu cywilnego;;1955-1960;89/2739/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/162334#;51.6122328;15.3588611;Lubuskie,  Dolnośląskie;1;0;2
Bożnowice_wałbrzyskie;Bożnowice;wałbrzyskie;urząd stanu cywilnego;;1874-1933;82/1513/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90120#;50.65597;17.1038632;Lubuskie,  Dolnośląskie;1;0;1
Brachów_legnickie;Brachów;legnickie;urząd stanu cywilnego;;1876 - 1937;85/547/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87639#;51.097015;16.147424;Dolnośląskie;1;0;1
Braciszów_opolskie;Braciszów;opolskie;urząd stanu cywilnego;;1895-1938;45/1207/0;2071;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/44922#;50.1358259;17.7201447;Opolskie;1;2071;1
Branice_opolskie;Branice;opolskie;urząd stanu cywilnego;;1874-1941 [1992];45/794/0;7475;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45286#;50.0506183;17.7934158;Opolskie;1;7475;1
Braszowice_wałbrzyskie;Braszowice;wałbrzyskie;urząd stanu cywilnego;;1874-1938;82/1510/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90117#;50.5542436;16.7971055;Dolnośląskie;1;0;1
Braszowice_wałbrzyskie;Braszowice;wałbrzyskie;urząd stanu cywilnego;;1874-1938;82/1510/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90117#;50.5542436;16.7961055;Kujawsko-Pomorskie;1;0;2
Brennik_legnickie;Brennik;legnickie;urząd stanu cywilnego;;1874-1936;85/548/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87640#;51.16891;15.98158;Podkarpackie;0;0;1
Briesen_Frankfurt an der Oder;Briesen;Frankfurt an der Oder;urząd stanu cywilnego;;1887-1887;66/672/0;40;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/36120#;51.8154844;14.2446389;Deutschland;1;40;1
