help;Name;voivod 98;type;patronizium;laufzeit;signatur;scans;link;lat;lon;Woiwod2026;Relevanz Ditt
Mchy_poznańskie;Mchy;poznańskie;urząd stanu cywilnego;;1874-1878;53/1892/0;1501;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16998#;52.01959;17.23876;Wielkopolskie;1
Mechnica_opolskie;Mechnica;opolskie;urząd stanu cywilnego;;1955-1958;45/3632/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/80945#;50.3978555;18.0605844;Opolskie;1
Męcinka_legnickie;Męcinka;legnickie;urząd stanu cywilnego;;1876 - 1937;85/586/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87678#;51.0734952;16.0950013;Podkarpackie;0
Mełno_toruńskie;Mełno;toruńskie;urząd stanu cywilnego;;1874-1980, 2016 [1950-2005];69/1181/0;8076;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103435#;53.4359188;18.9416775;ex-Polen;0
Meszno_opolskie;Meszno;opolskie;urząd stanu cywilnego;;1955-1959;45/3853/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/162754#;50.4364025;17.1469191;Dolnośląskie;1
Miały_pilskie;Miały;pilskie;urząd stanu cywilnego;;1907 - 1935;55/961/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/24484#;52.8077244;16.1738802;Wielkopolskie, Zachodniopomorskie;1
Miasteczko Krajeńskie_pilskie;Miasteczko Krajeńskie;pilskie;urząd stanu cywilnego;;1874 - 1945;55/531/0;8733;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23376#;53.0976927;17.0072985;Wielkopolskie, Zachodniopomorskie;1
Michałkowa_wałbrzyskie;Michałkowa;wałbrzyskie;urząd stanu cywilnego;;1878;82/2342/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90949#;50.73949;16.449736;Dolnośląskie;1
Michałowice_opolskie;Michałowice;opolskie;urząd stanu cywilnego;;1874-1938;45/785/0;5044;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45277#;50.8901685;17.4822282;Mazowieckie,  Świętokrzyskie;0
Michałowice_opolskie;Michałowice;opolskie;urząd stanu cywilnego;;1874-1938;45/777/0;5142;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45269#;50.8901685;17.4822282;Opolskie;1
Michałowo_leszczyńskie;Michałowo;leszczyńskie;urząd stanu cywilnego;;1874-1941, 1948, 1957, 1960-1969;53/1893/0;10708;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16999#;52.3244257;17.9664353;Świętokrzyskie, Mazowieckie,  Łódzkie;0
Michałowo_toruńskie;Michałowo;toruńskie;urząd stanu cywilnego;;1874-1935 [1945, 1947, 1975-1983];69/1182/0;11041;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103436#;52.4591667;18.8547222;Wielkopolskie, Dolnośląskie;1
Miechowa_opolskie;Miechowa;opolskie;urząd stanu cywilnego;;1882-1938;45/1155/0;113;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45645#;51.136812;18.1083888;Śląskie, Małopolskie,  Opolskie;1
Mięcierzyn_bydgoskie;Mięcierzyn;bydgoskie;urząd stanu cywilnego;;1891 - 1939;7/608/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/144251#;52.6730716;17.6864583;Śląskie, Małopolskie,  Opolskie;1
Miedziana_jeleniogórskie;Miedziana;jeleniogórskie;urząd stanu cywilnego;;1874 - 1938;86/212/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/84474#;51.0161027;15.1252261;Dolnośląskie;1
Miedzianka_jeleniogórskie;Miedzianka;jeleniogórskie;urząd stanu cywilnego;;1876 - 1938;83/258/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86454#;50.8776846;15.9440726;Świętokrzyskie, Mazowieckie,  Łódzkie;0
Międzychód_poznańskie;Międzychód;poznańskie;urząd stanu cywilnego;;1876-1925;53/1896/0;4264;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17002#;52.6046468;15.8935386;Zachodniopomorskie,  Lubuskie;1
Międzylesie_wałbrzyskie;Międzylesie;wałbrzyskie;urząd stanu cywilnego;;1874-1942;82/1617/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90224#;50.1480131;16.6669348;Wielkopolskie, Łódzkie;1
Międzyrzecz_gorzowskie;Międzyrzecz;gorzowskie;urząd stanu cywilnego;obwód wiejski;1874-1942;66/472/0;8964;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35920#;52.4448261;15.578637;Dolnośląskie;1
Międzyrzecz_gorzowskie;Międzyrzecz;gorzowskie;urząd stanu cywilnego;miasto;1874-1945;66/243/0;26599;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35687#;52.4448261;15.578637;Lubuskie,  Dolnośląskie;1
Międzyzdroje_szczecińskie;Międzyzdroje;szczecińskie;urząd stanu cywilnego;;1874-1935;65/630/0;3759;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69063#;53.9282745;14.448903;Świętokrzyskie, Mazowieckie,  Łódzkie;0
Miękinia_wrocławskie;Miękinia;wrocławskie;urząd stanu cywilnego;;1938-1942;82/2524/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/160740#;51.190964;16.7386851;Pomorskie;0
Mielęcin_szczecińskie;Mielęcin;szczecińskie;urząd stanu cywilnego;;1894, 1898, 1901-1903;65/1407/0;114;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69792#;53.0761097;14.9007055;Lubuskie, Zachodniopomorskie;1
Mielęcin_szczecińskie;Mielęcin;szczecińskie;urząd stanu cywilnego;;1901-1913;66/944/0;170;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/36398#;53.0761097;14.9007055;Zachodniopomorskie,  Lubuskie;1
Mieleszyn_poznańskie;Mieleszyn;poznańskie;urząd stanu cywilnego;;1936-1942;53/5811/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/161382#;52.668791;17.499003;Łódzkie;0
Mierczany_zielonogórskie;Mierczany;zielonogórskie;urząd stanu cywilnego;;1883-1931;89/712/0;708;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63896#;52.28363;14.92797;Wielkopolskie;1
Mierczany_zielonogórskie;Mierczany;zielonogórskie;urząd stanu cywilnego;;1874-1885, 1909, 1913;66/494/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35942#;52.28363;14.92797;Wielkopolskie, Łódzkie;1
Mierczyce_legnickie;Mierczyce;legnickie;urząd stanu cywilnego;;1884 - 1938;85/587/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87679#;51.0927167;16.311457;Dolnośląskie;1
Mierków_zielonogórskie;Mierków;zielonogórskie;urząd stanu cywilnego;;1955-1968;89/2816/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/163311#;51.8002387;14.9146759;Kujawsko-Pomorskie;1
Mieroszów_wałbrzyskie;Mieroszów;wałbrzyskie;urząd stanu cywilnego;;1874-1938;82/1542/0;15751;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90149#;50.6669858;16.1862044;Wielkopolskie, Łódzkie;1
Mierzęcin_szczecińskie;Mierzęcin;szczecińskie;urząd stanu cywilnego;;1889-1889;65/1383/0;48;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69769#;53.82493;14.71049;Wielkopolskie;1
Mieścisko_poznańskie;Mieścisko;poznańskie;urząd stanu cywilnego;;1874-1941;53/1895/0;15412;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17001#;52.7436655;17.3294668;Lubuskie, Zachodniopomorskie;1
Mieszkowice_opolskie;Mieszkowice;opolskie;urząd stanu cywilnego;;1874-1942;45/1038/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45528#;50.3799259;17.4933984;Zachodniopomorskie,  Lubuskie;1
Mietków_wrocławskie;Mietków;wrocławskie;urząd stanu cywilnego;;1874-1932;82/1394/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90002#;50.9748184;16.6504992;Dolnośląskie;1
Mikołajki_toruńskie;Mikołajki;toruńskie;urząd stanu cywilnego;;1874-1935;69/1183/0;5057;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103437#;52.4899265;18.9235217;Kujawsko-Pomorskie;1
Mikołajki_toruńskie;Mikołajki;toruńskie;urząd stanu cywilnego;;1874-1879;42/332/0;741;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/115363#;52.4899265;18.9235217;Opolskie;1
Mikolin_opolskie;Mikolin;opolskie;urząd stanu cywilnego;;1874-1912;45/944/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45435#;50.790939;17.6977855;Podlaskie, Warmińsko-Mazurskie;0
Mikoszowa_wałbrzyskie;Mikoszowa;wałbrzyskie;urząd stanu cywilnego;;1878-1942;82/1485/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90092#;50.9715866;16.4541352;Dolnośląskie;1
Mikuszewo_poznańskie;Mikuszewo;poznańskie;urząd stanu cywilnego;;1874-1935;53/1897/0;12203;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17003#;52.177031;17.5508136;Wielkopolskie;1
Milewo_bydgoskie;Milewo;bydgoskie;urząd stanu cywilnego;;1874-1913 [1940];6/1732/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146437#;53.66315;18.66047;Warmińsko-Mazurskie;0
Milin_wrocławskie;Milin;wrocławskie;urząd stanu cywilnego;;1874-1933;82/1368/0;1616;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/89976#;50.9763774;16.6990193;Warmińsko-Mazurskie;0
Miłków_jeleniogórskie;Miłków;jeleniogórskie;urząd stanu cywilnego;;1874-1945 [2004-2023];83/349/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86545#;50.8109678;15.7628827;Dolnośląskie;1
Miłogostowice_legnickie;Miłogostowice;legnickie;urząd stanu cywilnego;;1899 - 1938;85/642/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87734#;51.2797964;16.2160406;Dolnośląskie;1
Miłoradzice_legnickie;Miłoradzice;legnickie;urząd stanu cywilnego;;1874 - 1942;85/280/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87372#;51.3235666;16.2690909;Dolnośląskie;1
Miłosław_poznańskie;Miłosław;poznańskie;urząd stanu cywilnego;miasto;1874-1942;53/1898/0;18690;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17004#;52.2023105;17.4892236;Wielkopolskie;1
Miłosław_poznańskie;Miłosław;poznańskie;urząd stanu cywilnego;obwód wiejski;1874-1885;53/1899/0;2148;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17005#;52.2023105;17.4892236;Wielkopolskie;1
Miłosław_poznańskie;Miłosław;poznańskie;urząd stanu cywilnego;;1936-1942;53/5814/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/161452#;52.2023105;17.4892236;Wielkopolskie;1
Miłostowo_poznańskie;Miłostowo;poznańskie;urząd stanu cywilnego;;1874-1911, 1920-1935, 1939-1976;53/1900/0;9623;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17006#;52.5099865;16.0565538;Wielkopolskie;1
Minkowice Oławskie_wrocławskie;Minkowice Oławskie;wrocławskie;urząd stanu cywilnego;;1874-1938, 1943;82/625/0;3140;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/89117#;51.018188;17.465093;Dolnośląskie;1
Miodnica_zielonogórskie;Miodnica;zielonogórskie;urząd stanu cywilnego;;1955-1960;89/2837/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/163471#;51.69424;15.30095;Lubuskie,  Dolnośląskie;1
Miodnica_zielonogórskie;Miodnica;zielonogórskie;urząd stanu cywilnego;;1874-1937;89/289/0;1796;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63375#;51.69424;15.30095;Lubuskie,  Dolnośląskie;1
Miradz_bydgoskie;Miradz;bydgoskie;urząd stanu cywilnego;;1874 - 1924;7/568/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/144211#;52.59144;18.16993;Kujawsko-Pomorskie;1
Mirocin Średni_zielonogórskie;Mirocin Średni;zielonogórskie;urząd stanu cywilnego;;1955-1968;89/2953/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/167754#;51.7686571;15.5434325;Lubuskie,  Dolnośląskie;1
Mironice_gorzowskie;Mironice;gorzowskie;urząd stanu cywilnego;;1874-1938;66/416/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35864#;52.79978;15.18489;Lubuskie, Zachodniopomorskie;1
Mirosław_pilskie;Mirosław;pilskie;urząd stanu cywilnego;;1874 - 1883;55/585/0;1433;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23419#;53.0366817;16.691905;Wielkopolskie, Zachodniopomorskie;1
Mirostowice Górne_zielonogórskie;Mirostowice Górne;zielonogórskie;urząd stanu cywilnego;;1875-1938;89/300/0;4290;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63386#;51.57626;15.0953;Lubuskie,  Dolnośląskie;1
Mirsk_jeleniogórskie;Mirsk;jeleniogórskie;urząd stanu cywilnego;;1874-1942;83/83/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86250#;50.9721836;15.3857926;Dolnośląskie;1
Młodasko_poznańskie;Młodasko;poznańskie;urząd stanu cywilnego;;1874-1935;53/1901/0;11227;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17007#;52.47757;16.54049;Wielkopolskie;1
Młodoszowice_opolskie;Młodoszowice;opolskie;urząd stanu cywilnego;;1874-1938;45/786/0;3728;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45278#;50.7709469;17.3311496;Opolskie;1
Mnichowice_wrocławskie;Mnichowice;wrocławskie;urząd stanu cywilnego;;1875-1906, 1912;82/1470/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90077#;50.982086;17.0908727;Świętokrzyskie, Mazowieckie,  Łódzkie;0
Mochy_leszczyńskie;Mochy;leszczyńskie;urząd stanu cywilnego;;1940, 1942-1943, 1947-1948;34/1156/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/162238#;52.0020459;16.1703641;Wielkopolskie, Dolnośląskie;1
Modlikowice_legnickie;Modlikowice;legnickie;urząd stanu cywilnego;;1875-1936;85/588/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87680#;51.22633;15.84495;Dolnośląskie;1
Modliszewko_poznańskie;Modliszewko;poznańskie;urząd stanu cywilnego;;1891-1935;53/4772/0;5000;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/20404#;52.6215771;17.6106831;Wielkopolskie;1
Modliszów_wałbrzyskie;Modliszów;wałbrzyskie;urząd stanu cywilnego;;1874-1942;82/1578/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90185#;50.7925922;16.3932444;Dolnośląskie;1
Modrze_poznańskie;Modrze;poznańskie;urząd stanu cywilnego;;1874-1935;53/1902/0;12122;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17008#;52.2103213;16.6338485;Wielkopolskie;1
Mogilno_bydgoskie;Mogilno;bydgoskie;urząd stanu cywilnego;miasto;1874 - 1937;7/532/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/144176#;52.657341;17.9500677;Kujawsko-Pomorskie;1
Mogilno_bydgoskie;Mogilno;bydgoskie;urząd stanu cywilnego;obwód wiejski;1874 - 1937 [1940-1941];7/533/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/144177#;52.657341;17.9500677;Kujawsko-Pomorskie;1
Mojęcice_wrocławskie;Mojęcice;wrocławskie;urząd stanu cywilnego;;1884;82/2343/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90950#;51.2984683;16.5962592;Dolnośląskie;1
Mokowo_włocławskie;Mokowo;włocławskie;urząd stanu cywilnego;;"1753-1807; 1808-1923";71/222/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/104493#;52.6940304;19.3464065;Kujawsko-Pomorskie,  Wielkopolskie;1
Mokre_bydgoskie;Mokre;bydgoskie;urząd stanu cywilnego;;1898-1935;6/2845/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/147867#;53.53475;18.8187228;Kujawsko-Pomorskie;1
Mokronosy_pilskie;Mokronosy;pilskie;urząd stanu cywilnego;;1875 - 1935;55/565/0;6990;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23404#;52.87213;17.44766;Wielkopolskie, Zachodniopomorskie;1
Mokrzeszów_wałbrzyskie;Mokrzeszów;wałbrzyskie;urząd stanu cywilnego;;1874-1944;82/1597/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90204#;50.8512404;16.3705854;Dolnośląskie;1
Mołdawin_szczecińskie;Mołdawin;szczecińskie;urząd stanu cywilnego;;1874-1937;65/631/0;5489;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69064#;53.7078;15.33474;Zachodniopomorskie,  Lubuskie;1
Morasko_poznańskie;Morasko;poznańskie;urząd stanu cywilnego;;1874-1930;53/1903/0;6280;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17009#;52.4892306;16.9095915;Wielkopolskie, Łódzkie;1
Mórkowo_leszczyńskie;Mórkowo;leszczyńskie;urząd stanu cywilnego;;1900-1935;34/725/0;2008;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/27747#;51.9119998;16.5312158;Warmińsko-Mazurskie;0
Moryń_szczecińskie;Moryń;szczecińskie;urząd stanu cywilnego;;1897-1902;65/1353/0;76;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69739#;52.8558027;14.3968046;Wielkopolskie;1
Mościce_gorzowskie;Mościce;gorzowskie;urząd stanu cywilnego;;1903-1938;66/1099/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/118451#;52.6762367;14.8034174;Lubuskie, Zachodniopomorskie;1
Mościsko Dolne_wałbrzyskie;Mościsko Dolne;wałbrzyskie;urząd stanu cywilnego;;1874-1915;82/1533/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90140#;50.782157;16.586748;Lubuskie,  Dolnośląskie;1
Mościsko_wałbrzyskie;Mościsko;wałbrzyskie;urząd stanu cywilnego;;1917-1944;82/2309/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90916#;50.7811382;16.5884548;Pomorskie, Zachodniopomorskie;0
Mosina_poznańskie;Mosina;poznańskie;urząd stanu cywilnego;;1874-1938;53/1904/0;23562;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17010#;52.2455834;16.8472591;Lubuskie, Zachodniopomorskie;1
Mostki_zielonogórskie;Mostki;zielonogórskie;urząd stanu cywilnego;;1876-1917;89/2893/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/164610#;52.2662072;15.3934106;Opolskie;1
Mostki_zielonogórskie;Mostki;zielonogórskie;urząd stanu cywilnego;;1957-1958;89/2769/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/163043#;52.2662072;15.3934106;Zachodniopomorskie,  Lubuskie;1
Mostkowo_gorzowskie;Mostkowo;gorzowskie;urząd stanu cywilnego;;1874-1937;66/456/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35904#;52.9925055;15.0557793;Lubuskie, Zachodniopomorskie;1
Mostowice_wałbrzyskie;Mostowice;wałbrzyskie;urząd stanu cywilnego;;1874-1944;82/1604/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90211#;50.2742105;16.4826316;Dolnośląskie;1
Mosty_szczecińskie;Mosty;szczecińskie;urząd stanu cywilnego;;1874-1938;65/632/0;5180;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69065#;53.5482699;14.9553995;Dolnośląskie;1
Moszczanka_opolskie;Moszczanka;opolskie;urząd stanu cywilnego;;1874-1943;45/1047/0;635;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45537#;50.2969659;17.4867041;Zachodniopomorskie, Pomorskie;0
Mozów_zielonogórskie;Mozów;zielonogórskie;urząd stanu cywilnego;;1874-1889;89/290/0;68;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63376#;52.080592;15.5730346;Wielkopolskie, Dolnośląskie;1
Mrocza_bydgoskie;Mrocza;bydgoskie;urząd stanu cywilnego;obwód miejski;1874-1914, 1936-1945;6/1634/0;17476;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/147839#;53.2438673;17.6068949;Kujawsko-Pomorskie;1
Mrocza_bydgoskie;Mrocza;bydgoskie;urząd stanu cywilnego;obwód wiejski;1874-1877 [1936-1944];6/1651/0;580;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146359#;53.2438673;17.6068949;Kujawsko-Pomorskie;1
Mroczkowice_jeleniogórskie;Mroczkowice;jeleniogórskie;urząd stanu cywilnego;;1876 - 1938;83/82/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86249#;50.9553872;15.3696206;Dolnośląskie;1
Mrowiny_wałbrzyskie;Mrowiny;wałbrzyskie;urząd stanu cywilnego;;1874-1942;82/1591/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90198#;50.9470664;16.5197905;Dolnośląskie;1
Mściszów_jeleniogórskie;Mściszów;jeleniogórskie;urząd stanu cywilnego;;1874 - 1939;86/6/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/84228#;51.1353773;15.4002586;Śląskie, Opolskie, Łódzkie, Świętokrzyskie;1
Muchobór Wielki_wrocławskie;Muchobór Wielki;wrocławskie;urząd stanu cywilnego;;1874-1877, 1903-1908;82/1434/0;172;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90041#;51.0992189;16.9421008;Dolnośląskie;1
Murów_opolskie;Murów;opolskie;urząd stanu cywilnego;;;kein Bestand;0;0;50.8619578;17.945995;Wielkopolskie;1
Murowana Goślina_poznańskie;Murowana Goślina;poznańskie;urząd stanu cywilnego;obwód wiejski;1874-1877;53/1906/0;1002;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17012#;52.5758465;17.0097914;Opolskie;1
Murowana Goślina_poznańskie;Murowana Goślina;poznańskie;urząd stanu cywilnego;miasto;1874-1938;53/1905/0;21353;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17011#;52.5758465;17.0097914;Wielkopolskie;1
Murzynno_bydgoskie;Murzynno;bydgoskie;urząd stanu cywilnego;;1874 - 1935;7/195/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/143842#;52.8583179;18.4928445;Kujawsko-Pomorskie;1
Murzynowo_gorzowskie;Murzynowo;gorzowskie;urząd stanu cywilnego;;1874-1938;66/855/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/36303#;52.64242;15.45076;Lubuskie, Zachodniopomorskie;1
Muszkowice_wałbrzyskie;Muszkowice;wałbrzyskie;urząd stanu cywilnego;;1874-1885;82/2157/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90764#;50.6406631;16.9650591;Dolnośląskie;1
Muszkowice_wałbrzyskie;Muszkowice;wałbrzyskie;urząd stanu cywilnego;;1874-1885;82/2157/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90764#;50.6406631;16.9650591;Dolnośląskie;1
Mycielin_zielonogórskie;Mycielin;zielonogórskie;urząd stanu cywilnego;;1877-1936;89/175/0;611;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63258#;51.6325774;15.6977951;Lubuskie,  Dolnośląskie;1
Mysłaków_wałbrzyskie;Mysłaków;wałbrzyskie;urząd stanu cywilnego;;1874-1942;82/1581/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90188#;50.857063;16.6516076;Dolnośląskie;1
Mysłaków_wałbrzyskie;Mysłaków;wałbrzyskie;urząd stanu cywilnego;;1874-1942;82/1581/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90188#;50.857063;16.6516076;Dolnośląskie;1
Mysłakowice_jeleniogórskie;Mysłakowice;jeleniogórskie;urząd stanu cywilnego;;1874-1944;83/254/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86450#;50.8365551;15.7871345;Dolnośląskie;1
Myślibórz_gorzowskie;Myślibórz;gorzowskie;urząd stanu cywilnego;;1874-1944;66/294/0;20040;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35742#;52.924825;14.8664799;Śląskie, Małopolskie,  Opolskie;1
Myśliwiec_toruńskie;Myśliwiec;toruńskie;urząd stanu cywilnego;;1874-1935 [1928];69/1187/0;5476;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103441#;53.2836793;18.9963865;Śląskie, Małopolskie,  Opolskie;1
Mysłów_jeleniogórskie;Mysłów;jeleniogórskie;urząd stanu cywilnego;;1874 - 1937;85/678/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87770#;50.9331737;15.9810181;Dolnośląskie;1
Myszęcin_zielonogórskie;Myszęcin;zielonogórskie;urząd stanu cywilnego;;1875-1938;89/1127/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/64305#;52.2823861;15.6449661;Kujawsko-Pomorskie;1
Naczęsławice_opolskie;Naczęsławice;opolskie;urząd stanu cywilnego;;1955-1959;45/3585/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/70330#;50.3113865;17.9452061;Opolskie;1
